PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Age,Purchase Amount,Category,Gender,Location
-1.6285400285571985,0.9800050763192039,1.3538575425101704,1.3672101639783838,-0.41123978211660267,0.7455480661048475,-0.6443863514144216,0.5926373123978829,-0.4402179909568311,0.6332482278614617,57,89,Clothing,Male,Louisiana
-1.6502638062146362,0.5664889298685089,1.1710017634489343,1.1934023636644984,-1.1980147315096694,0.6115796370024397,0.7463023570329755,0.1270307308856768,0.7496129205683114,0.12238781706281099,44,86,Clothing,Male,Nevada
-1.6839800471417945,0.793900368543786,0.631188034273996,-0.16606732230670535,-0.7177275835156368,0.6660795339213106,0.6518314202539013,0.05584472200903151,-0.46384814982743294,-0.5817342290086851,49,54,Clothing,Male,California
-1.724378607236002,0.7065737417864728,0.4378736008066194,-1.0905803287354474,-1.011167540237333,0.8137490066242382,-0.6172834497251847,0.28837739098295817,0.7866225572849118,0.22506041811962374,43,36,Clothing,Male,Mississippi
-1.3935657012892084,-2.206222553102535,0.9204583631475894,-0.014756610113878943,-0.33080031307898383,0.6791007558860196,0.7180569449019367,0.018530482094074596,-0.38338621818079094,-0.6696523213261718,24,89,Clothing,Male,Mississippi
-1.4931178938520826,-1.501094210798256,-0.7150266425753641,-1.7128904129386753,-0.4973749658511284,-0.7842399091326208,0.6768435306856538,0.12024002997313427,0.6475462609870816,0.18520667353879974,20,32,Accessories,Male,California
-1.6007319817487002,-0.8078084827020476,1.0071505894490513,-0.41935369500198844,-1.7060952874385988,0.6377616908391144,-0.08670628009190097,0.2838953188562937,0.018543338467560788,-0.2258181404645202,24,67,Clothing,Male,Pennsylvania
-1.5117892566591706,-0.08011704604214541,-1.0723424768253578,-0.4146380867558908,0.5459021657406996,-0.7762220100204568,-0.764574210850664,0.33611316667619423,-0.5331074957840304,0.5624936017664375,44,39,Accessories,Male,Kentucky
-1.6996097021125542,0.1579487865527264,-0.10360371203037794,-1.3467496321739798,-1.6310871231516666,0.7569228779464984,-0.5452687175787321,0.5120029264390337,-0.1877308875444777,-0.23682217067077532,28,29,Clothing,Male,Maine
-1.5670894675089575,-0.9329116478160733,0.9936543829007082,-1.0598132957743986,-0.9076235142442856,-0.834807320538708,0.6834409347671386,0.2835136141793855,-0.44582462287108393,0.5976281422213408,30,58,Accessories,Male,New Mexico
-1.5735322859212244,1.001277231009326,-0.6196122543355558,1.4221805911445333,-0.07676838734350387,0.612935200114735,0.6260047976046322,0.03704389430022531,-0.4438856046135465,-0.5838651756398201,52,65,Clothing,Male,Montana
-1.4156134560266258,-1.5749986794223614,1.488540592101812,0.05449836241325811,0.6929461458426064,-0.6987214070867287,-0.7508305947214875,0.4313035566222357,-0.4795086610704635,0.6737625410189971,43,94,Accessories,Male,Texas
-1.3641775986439015,-1.125938661335845,0.10668356888289124,0.5659516164853965,0.8901946443606392,-0.30224378970277277,0.6402247502261429,0.5739860162085363,-0.20862651384885778,0.39304784054703656,43,81,Footwear,Male,Kansas
-1.3335829082269297,-1.0216183700054566,-0.7413356987237939,1.5809316185550342,0.6896944491918204,0.6244854596605818,0.6330661959880219,0.08404729433907926,-0.3104978146660916,-0.6189220060103491,39,86,Clothing,Male,South Carolina
-1.651989809473462,0.8450279907225287,1.2196595535804988,-1.4518301177690718,0.9488162155695082,-0.1560914203150453,0.7447691005341898,0.5640783160254237,0.9743203610365841,-0.21930506768367936,68,43,Footwear,Male,Colorado
-1.7067427446330916,1.3824355965031072,0.839073149422521,-1.579801993162118,0.5225913272065743,0.7481892092305968,0.7636899784922738,0.02442230521208033,-0.41884206469839663,-0.7037978574307839,68,29,Clothing,Male,Georgia
-1.4962318748355516,-0.4008801016114651,1.087730371202157,1.0963918728228017,0.258574643842145,-0.24191607843489593,0.6481836779582126,0.5382489802566357,-0.4279728735026156,0.5738973124531819,49,95,Outerwear,Male,Florida
-1.7648583440089267,1.7632060844914499,0.7908331945455364,-1.2936262118598945,-0.23093094481286638,0.7991791944019021,-0.5607032393085047,0.5097874005477876,-0.4786001222759253,0.6397222061119698,63,28,Clothing,Male,North Carolina
-1.6476115554859243,0.3225595647419199,1.4934669803755134,-1.5997230398776336,0.17073370256068737,-0.7912412316155635,0.7005614652056458,0.3944755428955859,-0.5185956503996607,0.4992990711035388,56,46,Accessories,Male,Virginia
-1.586127613551892,0.2745297427048299,-0.3206421286818316,0.4934836141507813,-0.8211809953763216,-0.12583414398206907,-0.7168426668788823,0.7385604529191585,-0.3649377174872614,0.5433734970353834,37,58,Outerwear,Male,Nebraska
-1.5681233409135482,0.2223647129882425,-1.3056871926457982,0.6719047182129717,-1.0332156099723229,-0.3335981876234207,0.6008297844172116,0.3709940897436284,-0.2913152374981326,0.515346864881858,30,48,Outerwear,Male,Missouri
-1.527531050648904,-0.5481658749028654,-1.2944362374555607,0.023444987073978473,-1.2925231935996695,-0.28796784746249315,0.5619158112439822,0.6376278634405013,-0.23339604540595382,0.5705487552222084,19,43,Footwear,Male,New Jersey
-1.5214886656930922,-1.5752533555944244,1.7060305613094298,0.2227314241465553,-1.2076336981167821,-0.8327855414730314,0.5936837267797458,0.3064155663816762,-0.5342234771328703,0.7358071765877747,24,95,Accessories,Male,Missouri
-1.5718295998676786,0.3782597089415552,-0.5788133423564018,-1.0278771323843876,0.6369411805636258,0.6593556907307306,-0.24243511927371786,0.32701064498594623,-0.5814411480589627,0.8604359741217957,52,30,Clothing,Male,Colorado
-1.5987084158805736,0.9469163908896205,0.5118121111719236,0.39638433785298083,0.590682552654275,-0.2553964811915964,0.6475534045835262,0.5651808443243106,0.06715440921485251,-0.4663165330431636,63,64,Footwear,Male,Idaho
-1.636667399121487,0.46103729370669955,0.7237558767545001,1.823971973919559,-1.5653792179206667,-0.903088214724203,0.5361710394900452,0.2690009629167681,-0.4085733002081338,0.7581197922309808,37,90,Accessories,Male,Wyoming
-1.4218932553199073,-0.5543592122206448,-0.6765324481986957,1.2133288085304246,0.13328290938998769,0.5610015031997818,0.721388933340545,0.39229358103604567,-0.1270847657321557,-0.3965791530999061,38,76,Clothing,Male,Delaware
-1.357253417238174,-2.1700670157738595,1.0403163609892732,0.1893495690022147,0.7034439360572189,-0.07773725576344692,-0.7406751451799523,0.8530012181048536,-0.2871979175142355,0.48995073076298296,35,96,Footwear,Male,California
-1.375969745940796,-1.7446593395667886,-1.1269468922902177,-0.8174754970576612,0.6583282232987541,-0.7446237731076375,-0.7453344229145643,0.44756623166204645,-0.6843003424483519,0.6697015385102221,28,47,Accessories,Male,North Dakota
-1.5524863040213173,-1.102598325610667,1.3087407413269367,0.13192423635769104,-0.967721657574722,0.6587601411520757,-0.1786054549461198,0.3075087823887029,-0.1497545594970053,0.02035764912969032,30,85,Clothing,Male,South Carolina
-1.5790968371410243,1.31291786228732,-0.13672568975761684,0.5213474261729951,1.0932392702076632,0.6851446463631752,0.661582822937184,0.05121722900385284,-0.43100786831436966,-0.5806070991744494,69,55,Clothing,Male,North Carolina
-1.4159079962817174,-0.8873561137977798,0.469074553316028,1.4905622786990096,0.20997421192032542,0.5664015360668276,0.6950320132006819,0.32147036726773864,-0.6156033600901294,0.6503047247223499,41,98,Clothing,Male,Oklahoma
-1.4669418440946211,-0.11896096427069393,0.8942501236966849,0.18477334469168666,1.4503203961550757,0.7260713790195453,-0.14884430002291746,0.13471654272104477,0.7406477522282587,0.21462556023256502,63,77,Clothing,Male,Maine
-1.6607881109215228,0.2546930620969349,-0.20943383793325698,-1.3480663528460883,-1.0089123191706084,0.6420278854530487,0.7443194981535696,0.42350421040416747,-0.6258161047096839,0.7976761314160528,35,26,Clothing,Male,Missouri
-1.3888824922295264,-0.7744485294422158,-1.549277457226108,1.2646853896566121,0.5655257397120116,-0.8645401276581945,-0.4568181030078564,0.1156662880424863,-0.5609625515407586,0.7545065260280615,36,68,Accessories,Male,Vermont
-1.5909590525744444,-0.7599239407655174,1.1540927842614301,-0.14529708097018365,-1.6831534927491942,0.7365579233932485,-0.1611960565802483,0.4102168463274044,-0.547872015193594,0.6999349125406857,25,73,Clothing,Male,Connecticut
-1.70921952566826,1.322747977514242,0.10572515899588968,-1.0864526239662888,-0.008630681197078592,-0.8125594199885542,0.6188310620374786,0.2547650194736586,-0.5633736675016501,0.6213155457532675,58,27,Accessories,Male,New Hampshire
-1.6054370184100575,-0.6334745953722314,-0.31878542294897955,-1.998252116626331,-0.869176265363295,-0.8121346994581241,0.678666424523055,0.45610398796253926,-0.28224608631960196,-0.18872916602340717,27,23,Accessories,Male,Texas
-1.6510690174130176,1.5713056396953313,-0.17172312722777,0.42590796335318803,0.5184058232773684,-0.8951687155456866,0.5773937461366513,0.3050477391044111,-0.5589499349446052,0.7162609928179304,65,49,Accessories,Male,North Dakota
-1.5874443382300085,0.7601587506637477,0.22431373389050102,1.1398349820275882,-0.0014331805564965477,-0.9319959831454551,0.5947129080407616,0.15747202687697964,-0.031645902037973246,-0.39410931653582726,54,74,Accessories,Male,California
-1.4426283399473596,-0.02753417226764574,-0.6564443094637415,0.8265484014825487,1.1811025607011763,0.6094171740369978,0.7256980135908409,0.31153101366564795,-0.20491940536894349,-0.22888444946901687,54,67,Clothing,Male,Virginia
-1.4740602640451812,0.6705147858182262,-1.203684090594925,1.477928835873121,1.2613609258224607,-0.8087398440644901,-0.37342076315343464,0.05775153470298433,0.84727381203301,0.2405514165350336,59,65,Accessories,Male,Delaware
-1.460999586246741,-0.08075378856975893,-1.460382798566995,1.1114677611598742,0.4273271110422977,-0.8199498323370978,-0.5125459782836328,-0.18726204229352883,-0.1981764944020485,-0.43974752691622165,42,60,Accessories,Male,Kentucky
-1.6173439745051077,0.3404468944774762,-0.2974360711241814,-1.1090279258997118,-0.02749141705157998,-0.18045501005000453,-0.25248778679455375,0.590087071393995,-0.21936042455655264,0.5817532815045523,46,31,Footwear,Male,Delaware
-1.493077839630029,-0.5703836627344258,-1.3027753213021653,-1.0449817000082828,0.090961001030026,-0.8316564144104022,0.5961612666577016,0.2689865905810947,-0.5294317553178441,0.6796022761570453,33,27,Accessories,Male,Arkansas
-1.3748478870645138,-0.9014048233848505,-1.1489617775838328,1.5742978699926249,0.331593492785803,-0.3491583113685726,0.5740652716076877,0.5420135278687019,0.11512684725527106,-0.3564677359306827,34,80,Footwear,Male,Louisiana
-1.4569698788379564,-0.6703679349025787,-2.3339886396197813,-0.2764437622911965,0.03316051432995259,-0.24441476046361965,-0.3223171147526738,0.33386584400756275,-6.457519494093567e-05,-0.21621641210580392,27,30,Outerwear,Male,Nevada
-1.7710329375687268,2.143516368548778,-0.5777600636548774,-0.10246887835651784,-1.1461849071036203,0.5743922272443724,0.7126171055487369,0.37380455743661917,-0.49240995387547914,0.6869872509524371,52,25,Clothing,Male,Wyoming
-1.422933954143989,-0.8239591281304574,-1.979555724470095,-0.3192471288760405,0.18516178232521044,0.5449172568425674,0.761516021865376,0.27346746577152614,-0.12412738287176414,-0.301135102480508,29,35,Clothing,Male,Virginia
-1.6402381629338436,0.5399648730722212,1.1318423909726674,-0.021665484407095502,-0.1383270464115182,-0.8448981837139194,0.6570394622220214,0.1814932729970709,-0.18649272805977252,-0.29111314717645115,54,67,Accessories,Male,Nebraska
-1.5660096940355368,-0.34494669002851425,-0.7466278359804994,-0.1377165157203354,-1.165832648269318,-0.8755168425116934,0.5664395391355729,0.31736939589365504,-0.6014944107205088,0.7738483537205985,25,46,Accessories,Male,Hawaii
-1.6739507580816497,0.63169228444199,-0.3049082122139996,-0.6536695006201539,-0.7704686581238168,-0.08371205629411206,-0.7708272112458517,0.5301817551316742,-0.1517967045747514,-0.7510705899411416,41,35,Footwear,Male,Vermont
-1.3845633754696085,-0.11322328097903543,-0.9012847139930429,2.0316858879168027,1.2780132393388808,-0.12010884603032684,-0.7700926042259167,0.5544019867136154,-0.4888790655812344,0.4887032666384676,53,86,Outerwear,Male,Oklahoma
-1.593098162100314,0.7989289624053101,0.18122038229093554,1.5676731223517442,-0.057292472521383586,-0.7128527541707598,-0.7655636843998728,0.1042398046912128,0.7561298730781445,0.11719409889358395,53,81,Accessories,Male,New Hampshire
-1.6516920727657165,-0.21276720503298382,-0.06847874930844924,-0.7190726459126366,-2.015866200226881,0.7541252047029688,-0.6412885888884908,0.5072602453792734,-0.6074880971869212,0.6658517148637222,21,42,Clothing,Male,Kansas
-1.524115995707475,0.38187508183753244,0.10825507514848201,-0.8612341555740488,1.1974483468691561,0.7257882365785201,-0.5844539991464613,0.4027151926621982,-0.4722589327116158,0.590621644026257,61,43,Clothing,Male,Idaho
-1.4746728389302197,-0.06797633050451928,-0.2639344264334486,-1.5972295427162047,2.102665116974047,-0.20963907499241363,0.6961613244062772,0.6182623339648947,-0.3729080086569047,0.3941384633329765,64,31,Footwear,Male,Illinois
-1.442176024424211,-0.23732186356731744,-0.2619662114812656,1.3019981557445723,0.9179095645978991,-0.18208216639536245,-0.7969229350498258,0.7503366316149309,-0.18190152764382653,0.4650713038172491,51,81,Footwear,Male,South Dakota
-1.343954046150116,-1.8987967721890802,-0.6322939270110891,-0.5032487557361505,0.8854874039332506,0.6374147160674845,0.7925457092728709,0.24890786393809536,-0.336003424328977,-0.3393836494800475,32,61,Clothing,Male,Massachusetts
-1.4096074281985733,-0.742017670704312,-0.5912442568589978,2.1871611810240195,0.25290829284529687,-0.8515087707588581,-0.32740823910358585,0.15701161271511885,-0.027550931323596255,-0.12559695585764727,38,96,Accessories,Male,Alabama
-1.620713059594147,1.0915596158088663,-0.5121028672350024,-0.7587091506022914,0.5124498871348293,0.7467837635406207,-0.07767223469572379,0.09880854990886212,0.8028306752219291,0.2036836047697394,58,29,Clothing,Male,Ohio
-1.7176881757466176,0.7200905545218831,-0.7389831590316789,-0.331581747188207,-1.5122519957125249,-0.10907802502737121,-0.754504132285041,0.5638115517321571,1.0294274693274983,0.09896521174699704,32,33,Footwear,Male,Hawaii
-1.6296651489088918,0.09254212506711326,0.1666514066925322,-1.5685005299566608,-0.03546720954119594,0.6962783795868396,-0.077990548551435,0.26380681197139894,-0.22294549423197996,-0.21074691382244695,46,32,Clothing,Male,Wisconsin
-1.633725820218427,0.4586296176718495,-0.5103651319117606,0.5999572906844507,-0.7419061885326018,-0.8310827508847898,-0.3659390091091149,0.17909960817282358,-0.12671141511913123,0.02081509946901408,39,56,Accessories,Male,Minnesota
-1.2878741512687857,-2.14007256391029,-1.1162813221373311,1.7576291669247628,0.03866030838047278,-0.2296456772428703,-0.35812330221981425,0.3174064827304546,1.1727062220388742,0.009829819356158037,19,94,Footwear,Male,Georgia
-1.4325580100258202,0.1513463785715702,-1.4018695312106344,0.7232837853922952,0.9805848063031632,0.6443760855329776,0.7220246528097731,0.1122361356134069,0.7350642181835088,0.0948159359424913,50,53,Clothing,Male,Arkansas
-1.2829979253671089,-1.8758803678612028,-0.21105635618351104,0.44488308199012067,1.0365064577968075,0.6231879906513957,0.7423133097892285,0.3033672439978058,-0.5806674718612703,0.5776024087566451,36,82,Clothing,Male,West Virginia
-1.720000609667156,1.754337035346023,1.1244982111564237,0.8513191858898198,-0.2640728052954245,-0.17498828942089334,-0.2500095146180067,0.5580173910507608,-0.3791892182940497,0.6281684829073142,65,70,Outerwear,Male,Indiana
-1.5324164281656254,0.43911985673532666,1.0218854874360976,0.4562569286483805,0.9528036488608489,-0.8311351641827208,0.5842694653939031,0.3956463828174079,-0.5480210844818892,0.67022747923475,64,76,Accessories,Male,Utah
-1.5612731316832709,0.7187767801693195,-1.8288351185471228,-0.0005057302432245353,0.31266167267998635,-0.21503270085770848,-0.7271395744580762,0.6777141160589395,0.20196318780501785,-0.5366874862452311,46,29,Footwear,Male,Nebraska
-1.4937813237327575,-0.528159579352805,0.4298219192147651,1.9094306827927725,-0.564587815657273,-0.8643884339770688,-0.4212201587342844,0.2831826581257099,-0.4932924197286729,0.8463057185280096,36,100,Accessories,Male,North Dakota
-1.454881340785615,-0.19649980348576726,0.060999646435373533,1.8265562731843894,0.74492032086123,-0.8480999692108694,0.5870986667148136,0.01334026849922032,0.7972681570350973,0.23115666451552552,51,94,Accessories,Male,Missouri
-1.6202096593578583,0.5773000075534808,0.02013425612462099,-1.5834344187300415,0.12741089825299692,-0.1638032220785579,0.6941535107888607,0.621865395316249,-0.49516081165670556,0.5607219059009443,51,25,Outerwear,Male,New York
-1.5669312576668462,-0.5342893473710089,1.2386057761216094,0.6003388304890508,-0.7179742296985591,-0.275469768371729,0.6517284210827125,0.5743936407030148,0.04098463587396046,-0.45638288180599634,38,88,Footwear,Male,Washington
-1.618604595619536,1.0325094385430742,1.0494304946270498,0.9864412358602511,-0.09559618239130248,-0.8295476602867902,0.5539936218174486,0.25670427347010805,-0.4337425094547926,0.6576167889708826,59,78,Accessories,Male,South Carolina
